time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,-3.46930636265,0.0858302879502,22.8580247117,0.0339450355387,0.248739515672,0.0,-3.40401488305,0.429452547282,5.68689679558,0.0152815509105,0.0939108242458,0.0,417.84943909201706,418.64256199741,419.6700307438509,418.62818612437
3.660000000000003,-3.67870018504,0.112263701347,23.2011632194,0.0351276697172,0.254801334675,0.0,-3.57626950496,0.451734873941,5.75024612482,0.0273535677076,0.112408221305,0.0,467.83525160325087,469.2816796612531,470.0913105408196,471.0259662218074
3.720000000000003,-3.89775124137,0.139948277002,23.5449439111,0.0375590615055,0.261162330244,0.0,-3.72603771132,0.471246571078,5.70886448308,0.0586796678503,0.0884723028336,0.0,438.26394732638073,436.27923742962093,437.0301843647381,439.634895043995
3.780000000000003,-4.12565860679,0.168811456953,23.885280486,0.0408632190964,0.266491648124,0.0,-3.87141367248,0.491119284329,5.63564395162,0.0466447150352,0.0895117986155,0.0,427.7804697479943,427.87590154096665,427.93312424825365,426.90932787897
3.840000000000003,-4.36266405919,0.198955903302,24.2221816339,0.0431690736286,0.271985038532,0.0,-4.02929718055,0.513899350735,5.59414058819,0.0120147257539,0.0953582658305,0.0,438.4063023910347,438.8990762839103,439.6326978697478,436.7538720801738
3.900000000000003,-4.60981438157,0.230582789061,24.558544944,0.0437500989162,0.278250758351,0.0,-4.20957827647,0.540357999765,5.61729542644,0.00455845517437,0.118206569114,0.0,459.85715612860224,461.67272578482783,459.5671838301631,458.97553907334964
3.960000000000003,-4.86719646147,0.263693359001,24.893719807,0.0444862662222,0.285565341249,0.0,-4.37050103918,0.563356752076,5.55496852365,0.0244079956422,0.128437051678,0.0,433.61217778911805,434.4847344038701,432.258652947617,433.9285011082255
4.020000000000002,-5.13413275582,0.298159456562,25.2242881813,0.0462431900855,0.292972707048,0.0,-4.52809765388,0.585626222131,5.46387180937,0.0375823798673,0.110960658009,0.0,425.17154203089416,423.68563801029734,423.64713889310315,424.77900144123294
4.080000000000001,-5.41285963797,0.334326440289,25.556599341,0.0487883179632,0.299281539548,0.0,-4.76326775153,0.620128351952,5.61160299582,0.0506633407305,0.089800753048,0.0,500.71023295358236,499.17629707724814,500.49442208161645,501.44649958388527
4.14,-5.70406125571,0.372332783025,25.8919082006,0.0516704983952,0.304178689199,0.0,-4.94399471924,0.646969105238,5.56500261116,0.0421852296628,0.055418892134,0.0,443.3177412912703,440.4878763830676,444.45525470854597,443.7610760471401
4.199999999999998,-6.00688938912,0.412105171257,26.2265210684,0.0549143047284,0.307216567825,0.0,-5.15059018811,0.679005488223,5.58803333242,0.0709282279069,0.0387424818218,0.0,465.5977779299356,464.292383989911,466.5344696647438,468.7755086894483
4.259999999999997,-6.32226216965,0.453871839526,26.5626540517,0.0590891457007,0.309450210281,0.0,-5.36207677323,0.713559414633,5.61565052183,0.0667409369794,0.034011365113,0.0,469.04879497298134,468.68170449962867,469.81678848287055,469.4953285766054
4.319999999999996,-6.6498323427,0.497678334642,26.8986093834,0.0631943213848,0.311145872432,0.0,-5.55725250183,0.74696765162,5.58248692181,0.0715801070558,0.0131281653557,0.0,452.1134826426888,450.4275230900713,451.19779133534564,451.59185080920787
4.379999999999995,-6.98906840317,0.543532841899,27.2321755021,0.0671567594542,0.312123098303,0.0,-5.75090954758,0.781832406029,5.5361212994,0.0516620254945,0.0219553543429,0.0,447.01305911687587,447.73190874957226,448.95943043045406,447.3430981884436
4.439999999999993,-7.34120023229,0.59179066242,27.5666528707,0.0705473119656,0.312930892534,0.0,-5.98691778845,0.827007868965,5.61206225323,0.0647685792243,-0.0147465525263,0.0,488.9119754915193,486.16908807958293,486.1665221679299,487.14963616522977
4.499999999999992,-7.70685803399,0.642672301184,27.9034931235,0.0742431661411,0.312812691213,0.0,-6.20181112,0.869338901591,5.61540009088,0.0543549666268,0.0158054147916,0.0,465.62273123745547,468.0074455664521,466.88351896537176,466.072611600578
4.559999999999991,-8.08434740584,0.695894346651,28.2370301753,0.0774655237247,0.313536618354,0.0,-6.38163281071,0.90496384175,5.50262647008,0.0523758123816,0.00327776675118,0.0,429.366691469035,428.3021140344988,430.2936085232687,430.12798515649513
4.6199999999999894,-8.47311539197,0.751396584939,28.5650471133,0.0809473583477,0.313487544317,0.0,-6.57765860989,0.945352797201,5.43115142612,0.0674438680823,-0.0106193166018,0.0,443.6463794024111,442.5035419326401,442.8197351499209,444.060164721201
4.679999999999988,-8.87423218764,0.809505958076,28.8903417436,0.0847355876155,0.3128966832,0.0,-6.79312654978,0.991919146394,5.41156872342,0.0527221697549,-0.0083474206875,0.0,459.75056080709385,459.93070839000717,461.8032581440165,460.6429251123533
4.739999999999987,-9.28825993846,0.870445975491,29.2141731043,0.0880358969985,0.312184055318,0.0,-7.00806599055,1.03964505856,5.38242793183,0.0592178199901,-0.0200844400464,0.0,458.7584920705882,457.82544754819673,458.2190859638315,458.7372364120118
4.799999999999986,-9.71468637674,0.934147516388,29.5344802164,0.0919916582715,0.311010463998,0.0,-7.20653399994,1.08401606035,5.29448701283,0.0767772863481,-0.018530881439,0.0,438.52173608405775,438.65083888997924,440.2180845215397,441.67229319040564
4.859999999999984,-10.1543208316,1.00092440261,29.8532926277,0.0963524601296,0.310133617923,0.0,-7.44808542934,1.14221595032,5.33176312015,0.0628814223953,-0.00774943691194,0.0,479.9376905018093,480.7556208127478,480.5284252763212,479.4772205390129
4.919999999999983,-10.6071464515,1.07085115418,30.1700237719,0.0998832320493,0.310059264405,0.0,-7.64661589984,1.18893582549,5.22598932989,0.0492256207461,0.0093463859118,0.0,435.07132905268764,436.50081592779696,436.05976449234726,434.91961898805187
4.979999999999982,-11.072437287,1.14376787139,30.4817923548,0.102646786533,0.311055542562,0.0,-7.86357255767,1.2418034382,5.16597020608,0.0388276642726,0.028168370576,0.0,450.06861264966193,451.5897878009665,451.4722906422782,450.63351114770217
5.0399999999999805,-11.5511249622,1.21997677016,30.7907349378,0.104903325146,0.312450178423,0.0,-8.0931897267,1.29861135824,5.13155402177,0.0350534966551,0.0109158041134,0.0,460.48987919176665,459.12273888982145,460.50548238989495,460.20737216400585
